scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
iTst_968_1e3,1,5000,500,1000,141,0.0,0.0,nan,0.0,0.0
iTst_969_1e3,1,5000,500,1000,143,2.0,0.0,1.0,0.0667,0.0476
iTst_970_1e3,1,5000,500,1000,147,0.0,1.0,-1.0,-0.0357,-0.0256
iTst_971_1e3,1,5000,500,1000,153,0.0,11.0,-1.0,-0.2895,-0.2037
iTst_97_1e3,1,5000,500,1000,159,0.0,0.0,nan,0.0,0.0
iTst_972_1e3,1,5000,500,1000,122,0.0,1.0,-1.0,-0.0476,-0.0345
iTst_973_1e3,1,5000,500,1000,119,0.0,0.0,nan,0.0,0.0
iTst_974_1e3,1,5000,500,1000,136,2.0,7.0,-0.5556,-0.2,-0.125
iTst_975_1e3,1,5000,500,1000,148,0.0,1.0,-1.0,-0.0345,-0.0256
iTst_976_1e3,1,5000,500,1000,151,1.0,0.0,1.0,0.0313,0.0263
iTst_977_1e3,1,5000,500,1000,152,0.0,13.0,-1.0,-0.3824,-0.2364
iTst_978_1e3,1,5000,500,1000,143,0.0,0.0,nan,0.0,0.0
iTst_979_1e3,1,5000,500,1000,164,0.0,0.0,nan,0.0,0.0
iTst_980_1e3,1,5000,500,1000,120,0.0,1.0,-1.0,-0.0435,-0.0313
iTst_981_1e3,1,5000,500,1000,182,0.0,1.0,-1.0,-0.0185,-0.0167
iTst_98_1e3,1,5000,500,1000,135,1.0,0.0,1.0,0.0294,0.0208
iTst_982_1e3,1,5000,500,1000,183,0.0,13.0,-1.0,-0.3421,-0.2
iTst_983_1e3,1,5000,500,1000,144,0.0,1.0,-1.0,-0.0222,-0.0192
iTst_984_1e3,1,5000,500,1000,155,0.0,0.0,nan,0.0,0.0
iTst_985_1e3,1,5000,500,1000,152,0.0,20.0,-1.0,-0.7407,-0.3125
iTst_986_1e3,1,5000,500,1000,157,0.0,0.0,nan,0.0,0.0
iTst_987_1e3,1,5000,500,1000,162,1.0,2.0,-0.3333,-0.0357,-0.0222
iTst_988_1e3,1,5000,500,1000,141,4.0,0.0,1.0,0.129,0.0645
iTst_989_1e3,1,5000,500,1000,146,1.0,1.0,0.0,0.0,0.0
iTst_990_1e3,1,5000,500,1000,157,0.0,8.0,-1.0,-0.2424,-0.1569
iTst_991_1e3,1,5000,500,1000,138,0.0,20.0,-1.0,-0.7692,-0.3636
iTst_99_1e3,1,5000,500,1000,138,1.0,4.0,-0.6,-0.1304,-0.0769
iTst_992_1e3,1,5000,500,1000,190,1.0,22.0,-0.913,-0.3684,-0.2283
iTst_993_1e3,1,5000,500,1000,155,1.0,1.0,0.0,0.0,0.0
iTst_994_1e3,1,5000,500,1000,143,0.0,16.0,-1.0,-0.7273,-0.3902
iTst_995_1e3,1,5000,500,1000,131,0.0,1.0,-1.0,-0.027,-0.0204
iTst_996_1e3,1,5000,500,1000,134,0.0,4.0,-1.0,-0.16,-0.1143
iTst_997_1e3,1,5000,500,1000,133,0.0,16.0,-1.0,-0.64,-0.3333
iTst_998_1e3,1,5000,500,1000,178,1.0,1.0,0.0,0.0,0.0
iTst_999_1e3,1,5000,500,1000,161,0.0,0.0,nan,0.0,0.0
